-1020.5,836.12,-6026.6,8.4767,0.17065,-1.2304,6.0752e+08
-974.17,837.05,-6033,8.4859,0.16299,-1.1747,1.6051e+09
-1001.3,836.55,-6029.1,8.4807,0.16754,-1.2074,2.1215e+09
-951.24,837.5,-6036,8.4905,0.15917,-1.1471,1.6234e+09
-833.79,839.5,-6050.6,8.5115,0.1394,-1.0055,1.323e+08
-900.42,838.49,-6042.8,8.4997,0.15079,-1.0857,7.8704e+06
-891.88,838.53,-6043.6,8.5015,0.14913,-1.0756,6.5351e+08
-914.46,838.19,-6040.8,8.4974,0.15295,-1.1028,1.0671e+09
-973.58,837.19,-6032.8,8.4863,0.16286,-1.1741,1.5322e+08
-1106,834.39,-6013.9,8.4583,0.18492,-1.3334,2.1575e+08
-894.8,838.34,-6043.2,8.5011,0.14957,-1.0791,2.0294e+08
-979.4,836.92,-6032.1,8.4852,0.1639,-1.181,1.8321e+09
-893.86,838.49,-6043.5,8.5009,0.1497,-1.0778,1.9068e+08
-917.08,838.06,-6040.4,8.497,0.15343,-1.106,6.0662e+08
-1081.9,834.87,-6017.5,8.4637,0.18111,-1.3044,2.8991e+08
-1000.2,836.44,-6029.5,8.4807,0.16728,-1.206,4.3392e+08
-977.18,836.92,-6032.5,8.4855,0.16345,-1.1784,2.0298e+09
-903.58,838.22,-6042,8.4996,0.1511,-1.0898,2.5776e+08
-945.88,837.6,-6036.9,8.4913,0.1581,-1.1406,1.7732e+08
-976.72,836.93,-6032.6,8.4856,0.16335,-1.1777,6.6149e+08
-1106.2,834.36,-6013.7,8.4585,0.18494,-1.3335,1.6149e+08
-1061.1,835.12,-6020.5,8.4684,0.17749,-1.2793,2.5016e+07
-1023,836.06,-6026.2,8.4761,0.17118,-1.2335,6.7724e+08
-999.8,836.46,-6029.4,8.4809,0.16721,-1.2056,7.3642e+08
-938.72,837.71,-6037.6,8.4929,0.15704,-1.1319,8.7584e+08
-930.22,837.86,-6038.8,8.4944,0.15564,-1.1218,1.7053e+09
-907.95,838.3,-6041.5,8.4987,0.152,-1.095,7.4029e+08
-1053.1,835.49,-6021.7,8.47,0.17618,-1.2697,5.9885e+08
-1007.4,836.32,-6028.2,8.4796,0.16845,-1.2148,4.8399e+08
-1069.7,835.06,-6019.3,8.4664,0.17882,-1.2897,5.2153e+08
-916.14,838.11,-6040.5,8.4971,0.15318,-1.1049,8.8284e+08
-936.99,837.69,-6037.8,8.4932,0.15674,-1.1299,2.2941e+09
-980.48,837.03,-6032,8.4849,0.1641,-1.1823,6.143e+08
-954.29,837.52,-6035.7,8.4898,0.1597,-1.1506,1.3007e+08
-952.42,837.39,-6035.7,8.4905,0.15926,-1.1485,5.4715e+08
-1016.8,836.28,-6026.9,8.4776,0.17016,-1.2262,1.4438e+08
-881.13,838.74,-6044.9,8.5034,0.14738,-1.0627,6.2254e+08
-1006.9,836.55,-6028.4,8.4795,0.16857,-1.2141,3.0472e+08
-920.09,837.99,-6039.9,8.4966,0.15414,-1.1096,3.4392e+08
-941.52,837.64,-6037.3,8.4923,0.15757,-1.1353,1.5282e+09
-1005.1,836.44,-6028.5,8.48,0.16803,-1.2118,9.3765e+07
-1029.3,835.89,-6025.2,8.4749,0.17214,-1.241,4.2485e+08
-956.83,837.33,-6035.2,8.4895,0.16004,-1.1538,4.4472e+08
-916.96,838.13,-6040.4,8.497,0.15336,-1.1058,9.972e+08
-1040.8,835.71,-6023.7,8.4724,0.17405,-1.2547,4.1215e+08
-983.95,836.89,-6031.6,8.4841,0.16464,-1.1865,2.1242e+09
-987.7,836.87,-6031.1,8.4833,0.16518,-1.191,1.0756e+09
-853.67,839.03,-6048.1,8.5084,0.14274,-1.0296,1.0112e+08
-926.36,837.86,-6039.3,8.4952,0.15504,-1.1171,1.6273e+09
-932.84,837.85,-6038.4,8.494,0.15621,-1.1249,7.8964e+08
-997.72,836.58,-6029.5,8.4815,0.16693,-1.2031,1.0383e+09
-1066.1,835.25,-6019.7,8.4673,0.17831,-1.2853,7.1183e+08
-920.57,838,-6039.9,8.4964,0.15408,-1.1101,6.9646e+08
-870.3,838.83,-6046.4,8.5051,0.1455,-1.0495,1.0483e+08
-910.52,838.05,-6041.2,8.4982,0.15241,-1.0981,3.5251e+08
-949.83,837.49,-6036.3,8.4907,0.15887,-1.1453,1.5602e+09
-956.25,837.36,-6035.3,8.4895,0.15983,-1.153,4.9399e+08
-978.83,836.91,-6032.3,8.4852,0.16376,-1.1803,1.5314e+09
-914.07,838.17,-6040.7,8.4976,0.1529,-1.1023,9.5183e+08
-977.59,837.06,-6032.4,8.4854,0.16341,-1.1788,4.9731e+08
-966.44,837.1,-6034,8.4875,0.16156,-1.1654,9.011e+08
-1144.4,833.46,-6007.7,8.4497,0.19131,-1.3795,7.3541e+07
-991.94,836.81,-6030.5,8.4825,0.16609,-1.1961,5.3696e+08
-1028.7,836,-6025.3,8.475,0.172,-1.2403,1.0887e+09
-927.45,837.92,-6039.2,8.4948,0.15524,-1.1183,7.0654e+08
-978.69,836.88,-6032.1,8.4854,0.16371,-1.1802,1.213e+09
-894.86,838.51,-6043,8.5012,0.14981,-1.0792,3.7849e+08
-967.5,837.13,-6033.7,8.4874,0.16196,-1.1667,1.762e+09
-1028.7,835.95,-6025.1,8.4753,0.17219,-1.2404,5.4598e+08
-1063.9,835.28,-6020.1,8.4676,0.17797,-1.2827,6.4432e+08
-1059.1,835.42,-6021.1,8.4683,0.17731,-1.2768,7.4309e+07
-1031.1,835.94,-6024.9,8.4746,0.17237,-1.2433,1.0159e+09
-942.13,837.6,-6037.2,8.4922,0.15771,-1.1361,1.6281e+09
-968.44,837.13,-6033.7,8.4872,0.16215,-1.1678,1.5683e+09
-1035.7,835.79,-6024.4,8.4735,0.17313,-1.2487,2.2442e+08
-952.67,837.39,-6035.8,8.4902,0.15935,-1.1488,2.0137e+09
-943.25,837.53,-6037,8.4921,0.1579,-1.1375,1.1446e+09
-999.48,836.5,-6029.4,8.4811,0.16714,-1.2051,7.6405e+08
-995.77,836.65,-6030.1,8.4816,0.16666,-1.2006,1.3795e+08
-901.67,838.33,-6042.3,8.4999,0.15076,-1.0873,3.3712e+08
-900.86,838.27,-6042.5,8.4999,0.15058,-1.0863,2.9839e+08
-1011.2,836.39,-6027.7,8.4787,0.16918,-1.2194,1.01e+09
-959.32,837.26,-6034.8,8.489,0.16049,-1.1569,1.4374e+09
-968.42,837.19,-6033.7,8.4871,0.16202,-1.1676,2.073e+08
-944.91,837.6,-6036.7,8.4918,0.15817,-1.1395,1.5691e+09
-887.15,838.67,-6044.1,8.5024,0.14838,-1.0698,2.0704e+08
-1017.5,836.18,-6026.8,8.4775,0.17017,-1.227,1.6332e+09
-974.5,837.05,-6032.7,8.4862,0.16297,-1.1752,6.8428e+08
-1035.8,835.77,-6024.4,8.4735,0.17319,-1.2488,5.7087e+08
-953.73,837.42,-6035.6,8.4901,0.15969,-1.1501,1.0589e+09
-941.14,837.54,-6037.3,8.4924,0.15756,-1.135,2.5788e+08
-1087.8,834.83,-6016.6,8.4623,0.18195,-1.3115,4.7885e+08
-1042.5,835.79,-6023.4,8.4721,0.17437,-1.2569,7.1419e+08
-974.89,837.03,-6032.8,8.4859,0.16319,-1.1755,1.1061e+09
-956.79,837.41,-6035.5,8.4892,0.16017,-1.1536,1.3565e+08
-994.97,836.65,-6030.1,8.4819,0.1666,-1.1998,6.1416e+08
-1039.5,835.73,-6023.7,8.4729,0.17379,-1.2534,2.4198e+08
-877.11,838.73,-6045.3,8.5042,0.14672,-1.0578,1.2412e+09
-1011,836.42,-6028,8.4785,0.16898,-1.219,3.5609e+08
-966.08,837.15,-6034,8.4877,0.16158,-1.1649,1.9039e+09
-938.77,837.61,-6037.6,8.4929,0.15702,-1.132,1.3911e+09
-1127.1,833.9,-6010.4,8.4538,0.18842,-1.3587,3.7009e+07
-922.35,837.9,-6039.7,8.496,0.15435,-1.1123,1.4172e+09
-854.55,839.18,-6048.1,8.5081,0.14314,-1.0306,4.0017e+08
-952.8,837.48,-6035.7,8.4903,0.15946,-1.149,1.7166e+09
-954.89,837.42,-6035.5,8.4898,0.1598,-1.1515,7.9446e+08
-970.73,837.02,-6033.1,8.487,0.16246,-1.1707,5.6022e+08
-1031,835.92,-6025,8.4745,0.17245,-1.243,1.5034e+09
-964.13,837.26,-6034.4,8.4879,0.16131,-1.1627,5.8737e+08
-965.05,837.16,-6034,8.488,0.16144,-1.1638,1.7252e+09
-1040,835.77,-6023.6,8.4727,0.17396,-1.2538,9.5675e+08
-1038.5,835.76,-6024,8.4729,0.17388,-1.2521,2.1708e+08
-861.78,838.93,-6047.1,8.507,0.14412,-1.0394,4.4351e+08
-919.29,838.04,-6040.2,8.4965,0.15402,-1.1086,4.0287e+08
-985.63,836.75,-6031.3,8.4838,0.1649,-1.1884,1.0175e+09
-961.1,837.26,-6034.5,8.4888,0.16082,-1.159,1.1982e+09
-1041.1,835.71,-6023.6,8.4724,0.17429,-1.2552,5.7719e+08
-921.46,838.03,-6039.7,8.4963,0.15417,-1.1113,1.0131e+09
-968.82,837.06,-6033.6,8.4872,0.16205,-1.1683,1.8351e+09
-935.24,837.83,-6038,8.4936,0.15655,-1.1278,5.7949e+08
-920.31,838,-6040,8.4964,0.15385,-1.1098,9.1942e+08
-971.36,837.01,-6033.3,8.4867,0.16238,-1.1713,1.0962e+09
-935.88,837.64,-6038.1,8.4934,0.15661,-1.1284,1.4091e+08
-872.11,838.75,-6045.9,8.5052,0.14605,-1.0518,2.6529e+08
-920.54,838.07,-6040,8.4962,0.15406,-1.1101,7.1766e+08
-859.56,839,-6047.3,8.5075,0.14397,-1.0367,2.1637e+08
-1005.5,836.39,-6028.6,8.4798,0.16815,-1.2124,8.8225e+08
-991.55,836.82,-6030.4,8.4828,0.16583,-1.1957,2.677e+08
-947.32,837.51,-6036.5,8.4913,0.15854,-1.1423,1.5135e+09
-999.81,836.55,-6029.4,8.481,0.16732,-1.2055,2.1078e+09
-1061.2,835.29,-6020.7,8.468,0.17743,-1.2795,3.043e+08
-1008.4,836.37,-6028.2,8.4791,0.16871,-1.2158,8.203e+08
-956.32,837.4,-6035.4,8.4894,0.16005,-1.1532,1.4002e+09
-945.36,837.5,-6036.9,8.4915,0.15815,-1.1399,8.2859e+08
-992.85,836.74,-6030.4,8.4823,0.16603,-1.1972,1.3273e+09
-952.7,837.44,-6035.8,8.4902,0.15943,-1.1489,2.2791e+09
-1019.2,836.16,-6026.6,8.4771,0.17047,-1.2288,1.2315e+09
-1032.5,835.94,-6024.9,8.4741,0.17277,-1.2448,2.9451e+08
-868.82,838.87,-6046.4,8.5056,0.14524,-1.0478,6.5033e+08
-935.37,837.69,-6038.1,8.4935,0.15653,-1.1279,8.438e+08
-934.9,837.75,-6038,8.4937,0.15662,-1.1274,6.3283e+08
-877.55,838.67,-6045.3,8.5042,0.14683,-1.0584,6.333e+08
-939.22,837.59,-6037.6,8.4928,0.15719,-1.1326,8.8538e+08
-994.67,836.68,-6030,8.4821,0.16644,-1.1994,1.8511e+09
-950.36,837.5,-6036.1,8.4906,0.15923,-1.146,2.7903e+08
-1056.1,835.43,-6021.3,8.4693,0.17665,-1.2732,8.7024e+08
-946.53,837.58,-6036.7,8.4913,0.15829,-1.1414,9.5776e+08
-1004.7,836.53,-6028.6,8.4801,0.16814,-1.2114,3.3007e+08
-1035.8,835.86,-6024.3,8.4735,0.17338,-1.2489,4.3514e+08
-985.49,836.79,-6031.3,8.4839,0.16478,-1.1884,1.7452e+09
-901.98,838.26,-6042,8.5001,0.15111,-1.0879,6.4283e+07
-930.69,837.78,-6038.5,8.4947,0.15578,-1.1225,6.5096e+08
-1002.7,836.49,-6029.1,8.4802,0.16773,-1.209,8.8914e+08
-924.14,837.9,-6039.4,8.4958,0.15468,-1.1144,1.0963e+09
-1013.6,836.28,-6027.4,8.4783,0.16952,-1.2221,5.0344e+08
-970.45,837.12,-6033.4,8.4868,0.16239,-1.1702,1.7162e+09
-1014.9,836.23,-6027.2,8.478,0.16988,-1.2238,1.1162e+09
-962.66,837.27,-6034.3,8.4885,0.16102,-1.1608,3.5594e+08
-940.03,837.73,-6037.5,8.4926,0.15735,-1.1336,9.2703e+08
-977.22,837,-6032.5,8.4855,0.16366,-1.1783,9.8826e+08
-887.97,838.57,-6044.1,8.5022,0.14844,-1.0708,6.7124e+08
-958.6,837.21,-6034.9,8.4892,0.16025,-1.156,5.9801e+08
-982.42,836.78,-6031.7,8.4846,0.16443,-1.1848,2.0653e+08
-976.1,836.99,-6032.5,8.4859,0.16334,-1.1771,8.0604e+08
-977.02,836.98,-6032.4,8.4857,0.16346,-1.1782,1.2984e+09
-1058.7,835.31,-6020.9,8.4687,0.17704,-1.2764,1.0015e+09
-891.79,838.47,-6043.4,8.5017,0.14924,-1.0756,1.0249e+09
-966.15,837.22,-6034,8.4876,0.1618,-1.1651,4.2018e+08
-904.39,838.28,-6042,8.4993,0.15121,-1.0906,6.336e+08
-1072.9,835.12,-6018.8,8.4657,0.17941,-1.2936,6.6751e+08
-847.85,839.28,-6049.1,8.509,0.14205,-1.0224,4.784e+07
-889.43,838.42,-6043.7,8.5022,0.14878,-1.0728,1.7033e+08
-978.06,837.01,-6032.4,8.4852,0.16367,-1.1793,1.3802e+09
-1045.4,835.74,-6023,8.4714,0.17478,-1.2604,3.9448e+08
-963.15,837.19,-6034.2,8.4884,0.16113,-1.1615,1.5862e+09
-947.02,837.57,-6036.6,8.4913,0.15842,-1.1419,1.6297e+09
-1063.7,835.21,-6019.9,8.468,0.17799,-1.2825,2.9073e+08
-897.65,838.42,-6042.8,8.5006,0.15025,-1.0826,1.5966e+09
-926.44,837.84,-6039.2,8.4952,0.15494,-1.1173,9.087e+08
-864.39,839.02,-6046.8,8.5065,0.1446,-1.0425,6.3526e+08
-975.68,836.98,-6032.7,8.4857,0.16322,-1.1766,1.8089e+09
-875.98,838.73,-6045.5,8.5044,0.14645,-1.0564,7.176e+08
-969.22,837.14,-6033.5,8.4872,0.16212,-1.1689,4.5076e+08
-887.61,838.53,-6044.1,8.5023,0.14854,-1.0704,9.8939e+08
-886.18,838.64,-6044.2,8.5027,0.14827,-1.0687,4.7258e+08
-1002,836.49,-6029,8.4806,0.16753,-1.2083,1.5823e+09
-1002.9,836.36,-6029,8.4803,0.16779,-1.2092,3.2203e+08
-994.02,836.71,-6030.3,8.482,0.16638,-1.1985,1.0385e+09
-919.83,838.05,-6040,8.4965,0.1539,-1.1093,1.6421e+09
-993,836.72,-6030.2,8.4825,0.16623,-1.1974,9.026e+08
-872.52,838.81,-6045.8,8.5051,0.14603,-1.0522,6.8309e+08
-1032.8,835.88,-6024.6,8.4744,0.17279,-1.2455,2.62e+08
-952.75,837.51,-6035.9,8.4901,0.15945,-1.1488,2.3331e+08
-1060.6,835.32,-6020.6,8.4684,0.17738,-1.2787,1.1201e+09
-1008.9,836.46,-6028,8.4792,0.16868,-1.2166,4.5098e+08
-1060,835.36,-6020.6,8.4686,0.17747,-1.2779,1.2722e+08
-920,838.01,-6039.9,8.4965,0.15396,-1.1095,1.0473e+09
-934.71,837.78,-6038.2,8.4936,0.15631,-1.1272,1.1604e+09
-927.97,837.86,-6039,8.495,0.15522,-1.1191,1.1608e+09
-1003.7,836.48,-6028.8,8.4802,0.16802,-1.2102,1.6581e+09
-1006.8,836.42,-6028.3,8.4797,0.16859,-1.214,8.7383e+08
-937.08,837.71,-6037.7,8.4933,0.15674,-1.1301,1.7848e+09
-915.3,838.14,-6040.6,8.4974,0.15316,-1.1038,8.2697e+08
-1046.2,835.68,-6022.8,8.4713,0.17495,-1.2613,1.0244e+09
-941.01,837.59,-6037.2,8.4927,0.15746,-1.1349,9.4472e+08
-1001.5,836.55,-6029.2,8.4806,0.16748,-1.2075,1.4793e+09
-1043.9,835.72,-6023.1,8.4719,0.17463,-1.2585,6.9084e+08
-893.97,838.39,-6043.2,8.5013,0.14956,-1.0782,8.0326e+08
-1033.8,835.94,-6024.5,8.4741,0.17296,-1.2465,6.3296e+08
-957.5,837.34,-6035.2,8.4892,0.1602,-1.1546,2.093e+09
-951.01,837.44,-6036,8.4906,0.15906,-1.1469,9.1318e+08
-985.71,836.79,-6031.2,8.4839,0.16497,-1.1886,7.6561e+08
-1021.1,835.99,-6026.3,8.4767,0.17072,-1.2313,1.5854e+08
-997.62,836.5,-6029.6,8.4815,0.16705,-1.2029,4.3078e+08
-951.42,837.42,-6035.8,8.4906,0.15928,-1.1475,8.7195e+07
-1038.7,835.77,-6024,8.4728,0.17369,-1.2523,5.0363e+08
-909.25,838.18,-6041.2,8.4986,0.15209,-1.0966,6.2713e+08
-906.48,838.38,-6041.6,8.499,0.15179,-1.0933,2.2616e+08
-1030.3,836.01,-6025.1,8.4747,0.17234,-1.2422,8.8393e+08
-980.77,836.82,-6032,8.4848,0.1641,-1.1827,9.3842e+08
-951.12,837.48,-6036,8.4906,0.15933,-1.147,7.2239e+08
-927.85,837.94,-6039,8.495,0.15532,-1.119,1.22e+09
-1003.3,836.48,-6028.9,8.4803,0.16783,-1.2098,1.3314e+09
-877.27,838.7,-6045.4,8.5041,0.14682,-1.0579,5.2796e+08
-878.41,838.74,-6045.1,8.5041,0.147,-1.0594,7.0519e+08
-991.23,836.81,-6030.6,8.4826,0.16596,-1.1952,5.9724e+08
-960.1,837.25,-6034.7,8.4889,0.16068,-1.1578,1.2195e+09
-977.49,837.02,-6032.5,8.4853,0.16351,-1.1787,1.5511e+09
-925.52,837.94,-6039.4,8.4953,0.15492,-1.1161,1.1358e+09
-942.88,837.58,-6037,8.4922,0.15772,-1.137,1.1567e+09
-963.59,837.31,-6034.4,8.4881,0.16133,-1.1619,9.5896e+08
-890.89,838.58,-6043.6,8.5018,0.14908,-1.0744,6.8173e+08
-1015.3,836.32,-6027.3,8.4777,0.17,-1.2241,1.4189e+08
-1032.6,835.89,-6024.8,8.4741,0.17267,-1.245,1.0594e+09
-938.57,837.8,-6037.5,8.4931,0.15691,-1.1319,1.8526e+08
-1102,834.52,-6014.2,8.4595,0.18449,-1.3285,8.465e+07
-926.24,837.85,-6039,8.4955,0.155,-1.1171,7.4849e+08
-1106.1,834.33,-6013.8,8.4583,0.18499,-1.3334,5.116e+08
-806.76,839.89,-6053.3,8.5164,0.1352,-0.97303,2.4484e+07
-946.75,837.53,-6036.6,8.4913,0.15852,-1.1416,8.456e+08
-864.58,838.95,-6046.9,8.5064,0.14482,-1.0426,4.3567e+08
-853.5,839.2,-6048,8.5085,0.14283,-1.0294,4.0982e+08
-917.16,838,-6040.5,8.4969,0.15342,-1.106,1.1854e+09
-1045.5,835.66,-6022.8,8.4716,0.17488,-1.2604,5.2178e+08
-953.8,837.37,-6035.9,8.4898,0.15954,-1.15,3.136e+08
-907.74,838.3,-6041.6,8.4986,0.15191,-1.0946,5.7972e+08
-930.83,837.95,-6038.8,8.4942,0.15573,-1.1224,2.1759e+08
-1042.9,835.76,-6023.2,8.4721,0.17443,-1.2575,4.7121e+08
-836.37,839.45,-6050.1,8.5113,0.14017,-1.0086,1.0774e+08
-930.73,837.82,-6038.5,8.4946,0.15577,-1.1223,2.8079e+08
-921.91,837.96,-6039.9,8.4959,0.15426,-1.1117,8.9864e+08
-889.73,838.59,-6043.8,8.502,0.14879,-1.073,8.9085e+08
-939.01,837.56,-6037.5,8.493,0.15717,-1.1324,6.0086e+08
-1019.3,836.2,-6026.6,8.477,0.17075,-1.229,2.8621e+08
-987.47,836.73,-6030.9,8.4837,0.16514,-1.1909,5.1518e+08
-934.14,837.69,-6038.2,8.4938,0.15623,-1.1265,1.0117e+09
-955.34,837.34,-6035.6,8.4895,0.1598,-1.152,7.5011e+08
-956.04,837.37,-6035.2,8.4898,0.15981,-1.153,5.4506e+08
-883.39,838.71,-6044.7,8.503,0.14764,-1.0653,3.5785e+08
-919.81,838.1,-6040.2,8.4963,0.15386,-1.1092,5.8103e+08
-932.07,837.85,-6038.6,8.4941,0.15605,-1.124,1.1768e+09
-977.72,837.04,-6032.4,8.4854,0.16367,-1.179,1.0701e+09
-1044,835.63,-6023.1,8.4718,0.17459,-1.2588,1.2316e+09
-924.66,837.86,-6039.6,8.4954,0.15469,-1.115,3.6579e+08
-976.36,836.96,-6032.5,8.4857,0.16341,-1.1774,1.576e+09
-1024.2,836,-6026,8.476,0.17146,-1.2349,6.8593e+08
-1022.6,836.21,-6026.2,8.4763,0.17091,-1.233,2.6822e+08
-964.54,837.15,-6034.2,8.4879,0.16128,-1.1631,1.3488e+09
-1015.7,836.23,-6027.3,8.4775,0.16987,-1.2247,5.6427e+08
-963.29,837.32,-6034.1,8.4884,0.16117,-1.1616,6.3399e+07
-1034.1,835.84,-6024.4,8.4741,0.17286,-1.247,6.7568e+08
-860.95,839.1,-6047.3,8.507,0.14398,-1.0383,4.5346e+08
-906.34,838.28,-6041.7,8.4991,0.15156,-1.093,1.079e+09
-996.78,836.68,-6029.8,8.4815,0.16674,-1.2018,5.5163e+08
-999.04,836.55,-6029.5,8.481,0.16724,-1.2046,1.0589e+09
-934.88,837.82,-6038.1,8.4937,0.15628,-1.1274,6.103e+08
-1041.5,835.67,-6023.5,8.4723,0.17427,-1.2559,4.104e+08
-944.64,837.57,-6036.9,8.4917,0.15815,-1.1391,1.0144e+09
-946.66,837.6,-6036.7,8.4913,0.15842,-1.1415,1.316e+09
-1058.1,835.43,-6021,8.4689,0.17707,-1.2756,9.3772e+08
-824.85,839.65,-6051.5,8.5132,0.13797,-0.99482,3.7196e+08
-1083.1,834.85,-6017.3,8.4635,0.18095,-1.3059,1.7856e+08
-969.11,837.12,-6033.6,8.487,0.16219,-1.1686,1.3832e+09
